id_cliente,ingreso_mensual,ticket_promedio,antigüedad_meses,llamadas_soporte,satisfaccion,descuento_usado,genero,region,fecha_ultima_compra,num_productos,gasto_total_anual,edad,churn
CLI-10704,236.0,"1,000",14.0,2.0,4.0,6.9%,Femenino,Cali,,5.0,734.6826231197833,45,1
CLI-10705,459.0,"$1,000",3.0,1.0,3.0,7.2,Male,Barranquilla,14/09/2024,4.0,180.07839808716227,33,0
CLI-10706,136.0,"1,000",14.0,4.0,,43.1,M,MEDELLIN,2025-01-27,3.0,399.7756294253326,8,0
CLI-10707,142.0,"$1,000",1.0,3.0,5.0,12.9,Femenino,Cucuta,2024/10/24,4.0,528.9454091934585,52,0
CLI-10708,342.0,"$1,000",9.0,2.0,3.0,30.6%,male,Cartagena,2024/06/21,5.0,710.8319154872509,42,0
CLI-10709,214.0,"$1,000",0.0,2.0,3.0,23.2,H,carthagena,2025-04-26,6.0,735.5870183309169,29,0
CLI-10710,361.0,"$1,000",11.0,1.0,3.0,46.7%,Femenino,Cali,,7.0,387.36648753955427,34,0
CLI-10711,243.0,"$1,000",44.0,0.0,4.0,39.1%,Mujer,Medellin,2024-08-16,7.0,286.202878789466,24,0
CLI-10712,373.0,"$1,000",4.0,0.0,4.0,16.7,M,Barranquilla,16/02/2025,4.0,817.3612445680811,14,0
CLI-10713,131.0,"$1,000",5.0,0.0,,40.7%,M,Medellin,2024-07-25,7.0,525.4936724448754,57,0
CLI-10714,243.0,"$1,000",20.0,2.0,1.0,11.3,H,Bogotá,2024-08-24,4.0,491.29420105449043,50,1
CLI-10715,216.0,"1,000",42.0,2.0,4.0,30.8%,Otro,carthagena,2024-07-03,3.0,246.34687441266468,21,1
CLI-10716,118.0,"$1,000",20.0,2.0,3.0,37.6%,Female,Cucuta,28/08/2024,3.0,1754.3815446687827,79,0
CLI-10717,96.0,"$1,000",27.0,1.0,5.0,35.2,male,MEDELLIN,2024/06/23,0.0,480.2610124607173,25,0
CLI-10718,369.0,"$1,000",0.0,3.0,5.0,32.8%,Prefiero no decirlo,Cartagena,18-Oct-2024,11.0,379.64145368078255,52,1
CLI-10719,198.0,"$1,000",8.0,2.0,1.0,,Mujer,Cucuta,23-Apr-2025,3.0,480.2821092269382,42,0
CLI-10720,133.0,"$1,000",,2.0,99.0,27.8,Masculino,carthagena,17/03/2025,7.0,367.91629008247304,23,0
CLI-10721,231.0,"$1,000",0.0,1.0,5.0,46.4%,Prefiero no decirlo,Cúcuta,2024/07/15,6.0,163.67242513722832,47,0
CLI-10722,481.0,"1,000",26.0,1.0,,7.2%,female,Cucuta,2025-02-15,8.0,497.2406259246526,39,1
CLI-10723,62.0,"$1,000",24.0,2.0,3.0,17.8%,F,Medellin,21-Jun-2024,6.0,146.03985528632404,32,0
CLI-10724,100.0,"1,000",1.0,6.0,2.0,39.1%,Female,Bogotá,2024-07-18,2.0,433.61938717356156,61,1
CLI-10725,141.0,"$1,000",49.0,2.0,4.0,15.4%,NB,Cúcuta,,5.0,132.25911667588977,51,0
CLI-10726,588.0,"$1,000",6.0,1.0,5.0,22.1%,Male,Cúcuta,2025-04-13,3.0,89.29823182877597,52,0
CLI-10727,290.0,"$1,000",20.0,3.0,3.0,38.6%,male,MEDELLIN,2025/03/26,5.0,619.617641335795,38,0
CLI-10728,388.0,"$1,000",15.0,3.0,5.0,26.9,M,Cucuta,03/09/2024,6.0,186.31690370314263,47,0
CLI-10729,123.0,"$1,000",,0.0,2.0,9.4%,Otro,Bogotá,06/01/2025,5.0,546.725850606248,41,0
CLI-10730,125.0,"$1,000",1.0,3.0,5.0,8.7,male,Cali,06/01/2025,3.0,454.19512097884655,49,0
CLI-10731,320.0,"$1,000",15.0,0.0,1.0,15.1%,H,cucuta,,10.0,447.1124636393672,27,0
CLI-10732,253.0,"1,000",7.0,2.0,5.0,15.2%,Male,Cali,2024/12/16,2.0,260.09729866525225,6,1
CLI-10733,340.0,"$1,000",,3.0,5.0,6.8,Male,carthagena,31-May-2025,4.0,368.0764988524203,62,0
CLI-10734,219.0,"$1,000",2.0,0.0,4.0,41.7%,F,Bogotá,2025/04/11,7.0,254.82648109265816,41,1
CLI-10735,289.0,"1,000",12.0,2.0,99.0,14.1%,M,Barranquilla,2024/07/01,2.0,781.6236950953703,50,1
CLI-10736,269.0,"$1,000",10.0,5.0,3.0,40.1,female,Cúcuta,30-Aug-2024,5.0,287.6917543721473,31,0
CLI-10737,390.0,"1,000",11.0,3.0,5.0,48.7,female,Cúcuta,12-Jun-2024,6.0,339.0421378114283,38,0
CLI-10738,397.0,"1,000",,94.0,1.0,16.6%,female,cali,2024-07-04,7.0,679.4612564184532,64,1
CLI-10739,93.0,"1,000",17.0,0.0,2.0,48.5,Female,Bogotá,01/07/2024,2.0,261.10761804014874,47,0
CLI-10740,64.0,"$1,000",1.0,1.0,1.0,9.6,Male,Barranquilla,04/01/2025,3.0,115.13865073456354,75,0
CLI-10741,446.0,"$1,000",5.0,4.0,2.0,32.4%,F,carthagena,01-Mar-2025,4.0,191.9689220398924,55,1
CLI-10742,499.0,"1,000",18.0,4.0,3.0,49.6%,female,cali,2024/09/24,2.0,844.748048943849,31,0
CLI-10743,133.0,"1,000",48.0,1.0,6.0,40.4%,male,cucuta,18-Oct-2024,7.0,427.44304310500684,48,0
CLI-10744,80.0,"1,000",10.0,0.0,3.0,11.5%,H,Cali,26-Dec-2024,7.0,494.9746290764828,0,1
CLI-10745,260.0,"$1,000",9.0,2.0,2.0,,F,Cúcuta,01-Dec-2024,3.0,496.21323922104955,45,1
CLI-10746,428.0,"$1,000",3.0,3.0,2.0,13.1%,F,carthagena,2025/03/20,4.0,1410.6117723053183,51,1
CLI-10747,720.0,"$1,000",32.0,1.0,3.0,47.1%,Mujer,cali,,4.0,94.38529390982829,63,1
CLI-10748,334.0,"$1,000",11.0,3.0,2.0,12.3%,male,bogota,15/06/2024,4.0,368.90387284764404,6,1
CLI-10749,196.0,"$1,000",17.0,1.0,5.0,,male,Cali,27/12/2024,4.0,412.00848774947883,52,0
CLI-10750,143.0,"1,000",4.0,1.0,-1.0,17.5%,NB,carthagena,2024-11-25,9.0,397.74307594652896,62,0
CLI-10751,246.0,"$1,000",11.0,3.0,5.0,18.1%,H,Cucuta,2024/06/23,3.0,706.0274914755986,30,0
CLI-10752,204.0,"1,000",5.0,3.0,,20.4%,Prefiero no decirlo,cali,2024/07/25,6.0,718.6773851013884,57,0
CLI-10753,133.0,"1,000",33.0,2.0,3.0,17.3%,female,Medellin,2024-08-17,6.0,346.7776829394623,41,0
CLI-10754,837.0,"$1,000",10.0,1.0,4.0,30.0%,Mujer,carthagena,31/05/2025,4.0,123.63628653523992,16,0
CLI-10755,714.0,"$1,000",18.0,3.0,2.0,21.3%,Male,cucuta,2024/07/27,4.0,2335.3475683318975,53,1
CLI-10756,484.0,"1,000",24.0,2.0,2.0,22.1%,F,bogota,04-May-2025,6.0,401.671543101488,41,0
CLI-10757,141.0,"$1,000",0.0,1.0,4.0,25.3%,No binario,Cali,,4.0,428.9049818634194,40,1
CLI-10758,409.0,"$1,000",8.0,1.0,1.0,17.8%,Female,Cúcuta,24-Jan-2025,13.0,976.1364690796438,51,0
CLI-10759,359.0,"1,000",9.0,2.0,4.0,37.7,Mujer,bogota,2025-01-02,7.0,306.34228651372564,27,0
CLI-10760,319.0,"1,000",18.0,1.0,99.0,25.2%,female,cucuta,18/04/2025,2.0,996.4507895194886,53,0
CLI-10761,518.0,"1,000",4.0,3.0,4.0,25.5%,Masculino,Medellin,2024/10/26,3.0,325.51516408883236,28,0
CLI-10762,358.0,"1,000",8.0,0.0,4.0,10.5%,Prefiero no decirlo,Barranquilla,,1.0,1451.528133452859,64,1
CLI-10763,381.0,"$1,000",12.0,4.0,3.0,1.5%,Male,Barranquilla,2024-10-04,7.0,554.8649023273564,59,0
CLI-10764,359.0,"1,000",15.0,82.0,3.0,40.5%,Female,Cali,2024-06-16,7.0,251.434142689941,65,0
CLI-10765,300.0,"1,000",38.0,2.0,1.0,42.8%,H,bogota,10-Jul-2024,5.0,1856.1520888161933,48,1
CLI-10766,84.0,"1,000",9.0,4.0,5.0,12.1,female,Bogotá,2024/08/08,4.0,615.0340677389788,35,0
CLI-10767,257.0,"1,000",2.0,3.0,1.0,18.0%,Femenino,Cali,2025/04/02,4.0,inf,31,1
CLI-10768,175.0,"1,000",31.0,1.0,5.0,17.9%,Female,Medellin,2024-10-12,4.0,150.65694952667195,30,0
CLI-10769,114.0,"1,000",5.0,5.0,5.0,34.2,M,Cucuta,2025/04/30,6.0,657.4078474977795,39,0
CLI-10770,195023.0,"$1,000",34.0,0.0,4.0,9.4,M,Cartagena,24-Aug-2024,5.0,1063.000578876599,31,0
CLI-10771,690.0,"1,000",5.0,6.0,4.0,48.9%,Male,bogota,10-Jul-2024,3.0,528.9743938471872,46,0
CLI-10772,553.0,"$1,000",0.0,2.0,1.0,3.1%,No binario,carthagena,2025-04-19,3.0,508.2865013273601,29,0
CLI-10773,285.0,"$1,000",12.0,0.0,5.0,48.7%,M,BARRANQUILLA,2024-11-29,0.0,1201.1449782489162,32,1
CLI-10774,550.0,"1,000",50.0,2.0,3.0,,NB,bogota,2025/04/16,6.0,613.2879299022222,36,0
CLI-10775,246.0,"1,000",8.0,3.0,2.0,15.9%,Masculino,cali,,6.0,254.5436938363102,30,0
CLI-10776,276.0,"$1,000",3.0,3.0,4.0,12.5%,Female,carthagena,,8.0,262.3139683983511,36,0
CLI-10777,127.0,"$1,000",3.0,1.0,7.0,13.0%,Mujer,Cartagena,12-Jul-2024,5.0,595.2020523862986,50,0
CLI-10778,311.0,"$1,000",31.0,3.0,2.0,,F,BARRANQUILLA,2025-02-22,5.0,573.3462948270961,28,1
CLI-10779,254.0,"$1,000",18.0,6.0,2.0,22.9,Mujer,Barranquilla,2024-09-01,6.0,863.9954494186085,23,1
CLI-10780,112.0,"$1,000",9.0,1.0,1.0,6.0%,Mujer,Cartagena,2024-10-04,4.0,522.1919081745264,39,0
CLI-10781,237.0,"1,000",1.0,110.0,,49.1%,Female,Cucuta,08-Sep-2024,5.0,649.3079036860796,24,0
CLI-10782,233.0,"$1,000",15.0,0.0,4.0,12.1%,H,MEDELLIN,16/06/2024,7.0,514.7491827940237,62,0
CLI-10783,719.0,"1,000",30.0,0.0,2.0,3.6,Otro,cali,,6.0,792.3262049514483,31,0
CLI-10784,418.0,"$1,000",1.0,1.0,4.0,1.2%,female,Cucuta,2025/05/28,3.0,679.999976235894,42,0
CLI-10785,246.0,"1,000",5.0,4.0,4.0,23.2,M,Barranquilla,2024-10-18,4.0,336.68838947460813,48,0
CLI-10786,284.0,"$1,000",15.0,1.0,1.0,45.9%,H,MEDELLIN,2025-04-18,4.0,353.59101359125077,23,0
CLI-10787,251.0,"1,000",36.0,4.0,1.0,0.8%,F,bogota,2024/12/19,8.0,506.10116951011247,29,0
CLI-10788,217.0,"1,000",82.0,3.0,2.0,36.3%,Femenino,carthagena,23/11/2024,8.0,436.3521302466414,32,0
CLI-10789,128.0,"1,000",,172.0,1.0,,female,Barranquilla,2024-10-21,1.0,1012.2859171033019,53,1
CLI-10790,223.0,"1,000",17.0,1.0,5.0,11.0%,Masculino,Cúcuta,28/05/2025,5.0,467.9418233345723,69,1
CLI-10791,156.0,"$1,000",7.0,1.0,1.0,35.2%,female,bogota,2024/11/03,7.0,148.95042482901457,69,0
CLI-10792,116.0,"$1,000",5.0,1.0,5.0,37.4%,H,BARRANQUILLA,2024-08-21,3.0,176.37566572381508,61,1
CLI-10793,333.0,"$1,000",0.0,0.0,3.0,28.0%,H,BARRANQUILLA,23-May-2025,10.0,341.24984875136,23,1
CLI-10794,309.0,"1,000",9.0,2.0,1.0,10.1,Mujer,cali,2025-01-08,2.0,668.6446316613373,28,0
CLI-10795,84.0,"$1,000",22.0,3.0,5.0,0.3%,H,cali,27-Jan-2025,6.0,242.82051763410618,62,0
CLI-10796,227.0,"$1,000",9.0,2.0,1.0,36.9,H,Medellin,2025/01/28,3.0,636.4649505306363,64,0
CLI-10797,445.0,"$1,000",26.0,5.0,,30.0,M,Cúcuta,2024-12-16,3.0,235.82052161239773,53,0
CLI-10798,462.0,"$1,000",44.0,1.0,1.0,21.1%,male,Cali,11-Apr-2025,6.0,450.8536800068558,54,1
CLI-10799,453.0,"1,000",6.0,2.0,,10.7%,H,cali,01/12/2024,6.0,539.2457384463269,35,0
CLI-10800,,"1,000",12.0,6.0,6.0,38.1%,M,Cucuta,04/05/2025,3.0,181.21805984208063,67,0
CLI-10801,147.0,"1,000",9.0,3.0,3.0,3.5,Femenino,Cartagena,2025-04-26,7.0,532.1601888913553,31,0
CLI-10802,128.0,"1,000",7.0,1.0,5.0,32.1%,No binario,Bogotá,2024-11-18,7.0,1249.9844656548705,17,0
CLI-10803,301.0,"1,000",36.0,2.0,4.0,34.4%,Male,Bogotá,09/07/2024,2.0,351.3264381728776,54,0
CLI-10804,307.0,"$1,000",8.0,2.0,,11.2%,Mujer,Barranquilla,16/09/2024,5.0,425.60439425946174,33,0
CLI-10805,530.0,"1,000",5.0,1.0,,24.2%,Female,carthagena,30-Jan-2025,6.0,inf,22,1
CLI-10806,473.0,"$1,000",61.0,4.0,2.0,26.0%,M,Barranquilla,,2.0,429.8524937388669,55,1
CLI-10807,226.0,"1,000",28.0,4.0,5.0,29.6%,H,cucuta,2024/12/05,6.0,410.27777210802077,14,1
CLI-10808,116.0,"1,000",0.0,0.0,3.0,45.1%,Male,Cucuta,2025-05-20,5.0,388.674663809799,48,0
CLI-10809,202.0,"$1,000",3.0,67.0,4.0,27.3%,Femenino,cali,02-Oct-2024,8.0,134.6657112059156,35,0
CLI-10810,279.0,"$1,000",1.0,3.0,3.0,3.4%,female,Medellin,14/04/2025,5.0,553.939918451743,66,0
CLI-10811,217.0,"$1,000",0.0,5.0,3.0,17.2,Male,Bogotá,2024/09/12,5.0,190.0938402518563,48,0
CLI-10812,173.0,"$1,000",120.0,4.0,1.0,31.4%,Male,Bogotá,16-Jan-2025,2.0,525.0750205795781,58,0
CLI-10813,285.0,"1,000",27.0,1.0,1.0,16.7%,M,BARRANQUILLA,2025/01/15,3.0,659.0664296988522,25,1
CLI-10814,181.0,"$1,000",14.0,2.0,4.0,38.4%,Female,Cali,23/12/2024,5.0,536.3723989165579,16,0
CLI-10815,168.0,"$1,000",32.0,0.0,2.0,9.5%,male,bogota,,6.0,217.33336398926576,36,1
CLI-10816,295.0,"$1,000",9.0,2.0,2.0,7.2%,Mujer,Bogotá,2025-03-06,4.0,503.0982891111237,51,0
CLI-10817,192.0,"$1,000",91.0,2.0,,11.6%,F,Barranquilla,,3.0,347.38946140585074,43,1
CLI-10818,283.0,"$1,000",9.0,2.0,4.0,43.8,Female,BARRANQUILLA,2024-07-27,5.0,266.9585804444317,0,0
CLI-10819,288.0,"$1,000",10.0,1.0,5.0,34.0,Masculino,Bogotá,2025/04/02,2.0,1710.4507634945403,50,0
CLI-10820,124.0,"$1,000",17.0,1.0,4.0,26.0%,female,cali,,4.0,215.13535310610908,26,0
CLI-10821,183.0,"$1,000",40.0,1.0,4.0,15.0,Femenino,cali,04-Mar-2025,8.0,570.3853244894295,48,0
CLI-10822,580.0,"$1,000",1.0,1.0,5.0,45.9%,female,Bogotá,2024-12-28,5.0,1173.842095199054,44,0
CLI-10823,122.0,"$1,000",12.0,2.0,3.0,44.4,Mujer,Cucuta,2024-10-24,1.0,527.3961534650989,61,1
CLI-10824,69.0,"1,000",21.0,2.0,1.0,20.0%,Masculino,MEDELLIN,29/12/2024,7.0,262.2790816749212,28,1
CLI-10825,80.0,"$1,000",0.0,5.0,3.0,37.6%,Male,bogota,18-Nov-2024,7.0,274.273239171815,32,0
CLI-10826,249.0,"$1,000",7.0,2.0,5.0,45.7%,F,bogota,25-Nov-2024,5.0,151.73355545334408,47,1
CLI-10827,249.0,"1,000",17.0,3.0,4.0,15.7%,Female,Barranquilla,2025-04-01,8.0,430.7078910033539,63,0
CLI-10828,155549.0,"$1,000",28.0,2.0,,16.4,Mujer,carthagena,2025/05/30,2.0,441.94035460789223,39,0
CLI-10829,507.0,"$1,000",47.0,1.0,2.0,27.3%,female,Medellin,26-Sep-2024,5.0,338.4970539212409,50,1
CLI-10830,49.0,"1,000",8.0,4.0,5.0,20.4%,F,carthagena,22-Jun-2024,4.0,1092.9847059826395,42,0
CLI-10831,310.0,"$1,000",28.0,1.0,1.0,38.1%,female,Medellin,09-May-2025,4.0,393.0227258708636,41,0
CLI-10832,624.0,"1,000",82.0,1.0,5.0,26.8,H,MEDELLIN,01-Jul-2024,6.0,136.3166512808055,59,1
CLI-10833,124.0,"1,000",30.0,1.0,,10.6%,H,Cartagena,04/07/2024,5.0,1166.232041865446,43,0
CLI-10834,195.0,"1,000",23.0,2.0,5.0,17.8%,Prefiero no decirlo,Cúcuta,18/08/2024,5.0,180.56306442756215,0,0
CLI-10835,74233.0,"1,000",1.0,159.0,2.0,33.6%,F,carthagena,07-Nov-2024,5.0,591.8721757896243,34,1
CLI-10836,143.0,"$1,000",25.0,1.0,4.0,2.7%,Otro,BARRANQUILLA,2025/01/28,5.0,648.7741340945838,37,0
CLI-10837,201.0,"1,000",0.0,2.0,2.0,17.1%,Female,Cucuta,2024-10-29,9.0,392.75698572322176,31,0
CLI-10838,576.0,"$1,000",0.0,2.0,1.0,0.8%,Prefiero no decirlo,Cucuta,,6.0,798.3818971758366,38,1
CLI-10839,,"1,000",25.0,2.0,3.0,,male,Medellin,2025-02-17,2.0,438.46816158695407,42,0
CLI-10840,,"$1,000",0.0,2.0,5.0,5.9,Femenino,Cartagena,09-Jan-2025,5.0,323.0794243979143,46,0
CLI-10841,767.0,"$1,000",5.0,3.0,2.0,3.9%,Female,Bogotá,2024-11-27,4.0,96.57874201439306,27,1
CLI-10842,137921.0,"$1,000",34.0,1.0,1.0,39.3%,Masculino,bogota,2025/02/22,6.0,123.65701587467694,35,0
CLI-10843,701.0,"$1,000",0.0,3.0,5.0,4.5,H,cali,28/12/2024,9.0,2857.0045129276764,36,1
CLI-10844,231.0,"$1,000",2.0,3.0,5.0,34.2%,male,carthagena,2024-09-10,0.0,695.6520905037596,30,0
CLI-10845,265.0,"$1,000",14.0,4.0,5.0,19.0,H,BARRANQUILLA,,6.0,1001.9085364963998,33,0
CLI-10846,305.0,"1,000",73.0,3.0,5.0,41.1%,No binario,MEDELLIN,2024-08-05,4.0,2419.9978734297833,55,0
CLI-10847,,"$1,000",20.0,1.0,5.0,9.1,Otro,carthagena,2025/05/05,3.0,323.7092855379395,62,1
CLI-10848,408.0,"1,000",53.0,5.0,5.0,4.2%,female,BARRANQUILLA,29-Oct-2024,2.0,378.0715726189268,37,0
CLI-10849,,"1,000",51.0,2.0,5.0,11.4,Prefiero no decirlo,carthagena,2024-12-16,7.0,131.48169290733657,31,0
CLI-10850,438.0,"1,000",90.0,1.0,4.0,46.6%,Femenino,BARRANQUILLA,2024/11/23,9.0,340.7659565428345,40,0
CLI-10851,197.0,"$1,000",35.0,2.0,2.0,41.5,No binario,Cucuta,2024/08/17,7.0,334.56394692803593,43,1
CLI-10852,182.0,"1,000",21.0,1.0,3.0,14.3%,H,Cali,02-Feb-2025,3.0,317.47959818200223,52,0
CLI-10853,422.0,"1,000",2.0,1.0,2.0,10.3%,M,Bogotá,2024/11/15,7.0,871.3794577565022,36,1
CLI-10854,249.0,"1,000",22.0,2.0,3.0,7.8%,Femenino,BARRANQUILLA,2024-07-13,6.0,688.8611253833038,33,0
CLI-10855,289.0,"1,000",14.0,1.0,4.0,11.1%,Female,cucuta,07/11/2024,3.0,795.1248320512616,78,0
CLI-10856,247.0,"$1,000",15.0,174.0,2.0,10.3%,female,bogota,11-Nov-2024,7.0,177.7537626322924,22,1
CLI-10857,299.0,"$1,000",15.0,4.0,1.0,44.4%,F,cucuta,04-Jul-2024,6.0,425.9348467235313,55,0
CLI-10858,316.0,"1,000",30.0,4.0,4.0,1.0,M,Cúcuta,22/05/2025,6.0,530.9156750447964,64,1
CLI-10859,77.0,"$1,000",37.0,5.0,,44.0,Male,Bogotá,15-Jan-2025,3.0,1543.3189363250287,38,0
CLI-10860,365.0,"1,000",0.0,1.0,5.0,2.1,Female,BARRANQUILLA,2024-12-04,5.0,452.9436850505226,48,1
CLI-10861,136.0,"$1,000",8.0,2.0,1.0,41.3%,Female,Cali,,5.0,372.21185013521654,16,1
CLI-10862,103.0,"$1,000",17.0,2.0,3.0,21.3%,Masculino,Cartagena,2024/12/10,5.0,893.0827002908412,42,0
CLI-10863,236.0,"$1,000",29.0,3.0,3.0,3.9%,Femenino,carthagena,29-Jun-2024,5.0,348.3686557957787,59,1
CLI-10864,257.0,"$1,000",16.0,1.0,3.0,40.0%,M,Cali,2024/08/18,3.0,580.0312893031713,43,0
CLI-10865,161.0,"1,000",61.0,3.0,4.0,12.8%,Femenino,Barranquilla,,4.0,568.121332890396,42,0
CLI-10866,403.0,"$1,000",23.0,0.0,3.0,43.9,F,Bogotá,,4.0,290.02572878205336,68,1
CLI-10867,109.0,"1,000",4.0,4.0,5.0,37.6%,Mujer,Bogotá,,5.0,257.25597179309653,54,0
CLI-10868,192.0,"$1,000",28.0,0.0,5.0,49.1%,NB,carthagena,,3.0,394.61232347756385,52,1
CLI-10869,172.0,"1,000",18.0,3.0,4.0,41.6%,Femenino,Cali,2025-04-12,4.0,297.9805046396996,29,1
CLI-10870,238.0,"$1,000",10.0,2.0,3.0,,No binario,Cucuta,2024-07-09,2.0,141.34128478282375,5,0
CLI-10871,289.0,"$1,000",,3.0,3.0,20.5%,F,BARRANQUILLA,2025/05/25,2.0,668.5137236640248,47,1
CLI-10872,134.0,"$1,000",1.0,3.0,5.0,34.8%,Mujer,cali,20-May-2025,3.0,inf,42,0
CLI-10873,378.0,"$1,000",3.0,2.0,2.0,15.8%,female,Cucuta,23-Jan-2025,5.0,239.85940179869502,53,0
CLI-10874,254.0,"1,000",9.0,0.0,5.0,27.3%,F,Bogotá,08-Aug-2024,6.0,224.11167976809477,43,0
CLI-10875,79.0,"1,000",20.0,0.0,3.0,11.9,F,Cúcuta,21-Jul-2024,5.0,567.9482400258528,42,0
CLI-10876,76.0,"$1,000",34.0,2.0,,33.1,F,Bogotá,13-Oct-2024,5.0,1375.3487569311626,42,1
CLI-10877,67817.0,"$1,000",3.0,0.0,4.0,17.1%,Male,cucuta,19-May-2025,8.0,824.3071491756483,25,0
CLI-10878,,"$1,000",1.0,1.0,2.0,2.8%,H,BARRANQUILLA,17-Jul-2024,5.0,934.9058671696723,14,0
CLI-10879,,"$1,000",5.0,1.0,3.0,48.4%,male,Barranquilla,26-Feb-2025,6.0,325.99097175031955,28,0
CLI-10880,,"$1,000",26.0,1.0,5.0,,F,Cartagena,03/09/2024,3.0,539.5959273284668,0,1
CLI-10881,280.0,"$1,000",2.0,3.0,4.0,15.2%,Masculino,Cúcuta,2025/02/20,3.0,367.7193288917276,41,0
CLI-10882,432.0,"1,000",25.0,2.0,4.0,6.5%,Female,Medellin,2024-11-07,8.0,242.6810692392578,17,0
CLI-10883,126.0,"1,000",24.0,1.0,1.0,36.8%,Male,bogota,2025/04/28,4.0,462.6465870891821,34,1
CLI-10884,121.0,"$1,000",29.0,2.0,5.0,11.0,Masculino,cucuta,2024/06/02,5.0,219.76800366564183,70,0
CLI-10885,127.0,"$1,000",6.0,1.0,,30.3%,Mujer,Barranquilla,2025-04-29,5.0,239.464031556924,40,1
CLI-10886,291.0,"$1,000",9.0,0.0,,39.0%,Femenino,Medellin,2024-06-18,5.0,295.4303485766108,42,1
CLI-10887,516.0,"$1,000",17.0,1.0,5.0,13.6%,Masculino,Cucuta,05-Jul-2024,4.0,318.3217259403767,42,1
CLI-10888,189.0,"$1,000",116.0,2.0,,14.2%,Prefiero no decirlo,Bogotá,2025/04/08,8.0,395.1898971829148,45,1
CLI-10889,55.0,"1,000",7.0,5.0,2.0,3.1%,M,Cúcuta,2024-09-21,6.0,94.9738791284309,34,1
CLI-10890,88.0,"$1,000",16.0,1.0,,16.0,female,Bogotá,27/01/2025,5.0,210.05199299132173,39,1
CLI-10891,148.0,"1,000",49.0,1.0,4.0,29.9%,male,Cartagena,,5.0,1211.496465530142,33,0
CLI-10892,175.0,"1,000",12.0,1.0,5.0,7.8,Male,Bogotá,02-Feb-2025,4.0,400.93731012730126,19,1
CLI-10893,192.0,"1,000",11.0,0.0,3.0,47.7,Masculino,bogota,2025/03/07,6.0,597.630514692988,59,0
CLI-10894,250.0,"1,000",7.0,5.0,5.0,36.1%,M,Cali,16-Jun-2024,10.0,539.8593072652013,28,0
CLI-10895,168371.0,"$1,000",16.0,2.0,5.0,10.2,Female,MEDELLIN,2025/05/17,6.0,373.9818619801644,66,0
CLI-10896,459.0,"$1,000",4.0,3.0,5.0,26.5,F,Bogotá,2025/01/23,6.0,217.4449568390893,30,1
CLI-10897,163.0,"$1,000",11.0,0.0,1.0,19.6%,Male,Cartagena,2025-01-22,6.0,274.53673258424783,21,0
CLI-10898,146.0,"1,000",8.0,0.0,2.0,19.1%,Otro,carthagena,31-Dec-2024,0.0,1589.0404432361784,71,1
CLI-10899,326.0,"1,000",27.0,3.0,2.0,28.0,female,Cali,2025/02/12,8.0,277.74687394269665,19,1
CLI-10900,97.0,"$1,000",12.0,1.0,4.0,5.4,M,carthagena,2024-10-02,-1.0,1346.3734118542259,8,0
CLI-10901,309.0,"$1,000",5.0,2.0,5.0,,M,Cali,02/07/2024,6.0,301.654101341608,20,0
CLI-10902,260.0,"$1,000",16.0,2.0,2.0,,Male,MEDELLIN,01-Oct-2024,5.0,322.65108856315635,39,0
CLI-10903,224.0,"$1,000",11.0,2.0,,8.7,Mujer,Cucuta,2025-03-13,8.0,425.6009329877292,21,0
CLI-10904,635.0,"1,000",6.0,150.0,,32.8%,female,Barranquilla,2024/06/03,7.0,356.64241063785147,33,1
CLI-10905,168.0,"$1,000",1.0,2.0,3.0,49.8%,H,Bogotá,05/01/2025,3.0,209.14247898670055,11,1
CLI-10906,842.0,"$1,000",,4.0,4.0,32.6%,H,carthagena,08/02/2025,7.0,399.4349745918178,58,0
CLI-10907,214.0,"$1,000",39.0,1.0,2.0,49.2%,Male,cali,2024-09-26,-1.0,143.95342155840734,48,0
CLI-10908,114.0,"$1,000",3.0,3.0,1.0,28.9%,male,Bogotá,2024/06/11,6.0,520.6559951221093,23,0
CLI-10909,255.0,"$1,000",8.0,1.0,3.0,14.2%,Female,Medellin,04/02/2025,6.0,472.1776779779567,7,0
CLI-10910,128.0,"1,000",16.0,2.0,4.0,43.6%,No binario,Cali,2025/03/20,4.0,671.7554482850136,28,0
CLI-10911,156.0,"$1,000",2.0,1.0,5.0,3.4%,Male,Bogotá,20/08/2024,2.0,284.9196450409423,51,1
CLI-10912,311.0,"$1,000",1.0,1.0,4.0,5.1%,male,carthagena,2024-12-09,3.0,676.4151917490661,58,0
CLI-10913,92197.0,"$1,000",0.0,2.0,99.0,47.4%,H,MEDELLIN,2024-09-09,6.0,545.3704271241133,38,0
CLI-10914,168.0,"$1,000",0.0,2.0,3.0,32.5%,M,MEDELLIN,18-Dec-2024,6.0,441.0964748970562,34,1
CLI-10915,443.0,"$1,000",1.0,2.0,5.0,46.4%,F,MEDELLIN,20/05/2025,13.0,1609.9722400642609,33,0
CLI-10916,490.0,"$1,000",5.0,3.0,5.0,6.6,Prefiero no decirlo,carthagena,2025/01/20,3.0,560.9165145236983,46,1
CLI-10917,579.0,"$1,000",23.0,2.0,5.0,38.4%,Mujer,Barranquilla,24/07/2024,3.0,291.57297420902614,55,0
CLI-10918,336.0,"$1,000",24.0,2.0,5.0,11.7,Male,Cúcuta,25/06/2024,11.0,1182.5122730176029,39,0
